Time;V ph.angle phase A;V ph.angle phase B;V ph.angle phase C
2019-03-19T01:15:22+01:00;2.043156;-0.048131;-2.157544
2019-03-19T01:15:25+01:00;-0.104223;-2.197377;-0.767222
2019-03-19T01:15:26+01:00;-1.194652;2.998432;-1.861657
2019-03-19T01:15:27+01:00;-2.134702;2.0561;2.415531
2019-03-19T01:15:28+01:00;2.493884;0.402827;2.746509
2019-03-19T01:15:31+01:00;-2.046314;2.143997;1.617061
2019-03-19T01:15:32+01:00;3.036153;0.941316;-2.315499
2019-03-19T01:15:33+01:00;1.81985;-0.271629;null
2019-03-19T01:15:35+01:00;-1.536321;2.655428;0.047717
2019-03-19T01:15:36+01:00;-2.393913;1.79655;2.691582
2019-03-19T01:15:37+01:00;-3.099566;1.08989;null
2019-03-19T01:15:38+01:00;2.400072;0.308518;1.273253
2019-03-19T01:15:39+01:00;1.218481;-0.872837;1.314735
2019-03-19T01:15:42+01:00;-2.472682;1.720494;-1.124689
2019-03-19T01:15:43+01:00;2.959802;0.865005;1.566329
2019-03-19T01:15:44+01:00;1.709308;-0.383678;-1.217021
2019-03-19T01:15:45+01:00;0.855987;-1.23733;1.161918
2019-03-19T01:15:48+01:00;2.094127;0.00169;-0.00735
2019-03-19T01:15:49+01:00;-2.908888;1.281853;2.795094
2019-03-19T01:15:50+01:00;null;0.205218;-2.156976
2019-03-19T01:15:51+01:00;0.857536;-1.236107;0.059826
2019-03-19T01:15:52+01:00;-0.425659;-2.521647;1.671224
2019-03-19T01:15:55+01:00;2.210258;0.118633;-0.160304
2019-03-19T01:15:56+01:00;1.294343;-0.797884;2.69354
2019-03-19T01:15:58+01:00;-1.821654;2.368232;-1.263247
2019-03-19T01:15:59+01:00;-2.996005;1.196413;1.203507
2019-03-19T01:16:00+01:00;1.849714;-0.242416;0.095751
2019-03-19T01:16:01+01:00;0.251471;-1.842573;-2.048048
2019-03-19T01:16:02+01:00;-0.642418;-2.737475;2.515352
2019-03-19T01:16:05+01:00;1.184438;-0.907891;-1.515091
2019-03-19T01:16:06+01:00;0.327348;-1.767044;1.820796
2019-03-19T01:16:07+01:00;-0.764439;-2.858976;3.062499
2019-03-19T01:16:08+01:00;-1.616471;2.573943;-1.266444
2019-03-19T01:16:09+01:00;-2.400723;1.790066;2.513942
2019-03-19T01:16:12+01:00;-0.214467;-2.308151;-2.576808
2019-03-19T01:16:13+01:00;-1.091963;3.099284;2.316938
2019-03-19T01:16:18+01:00;-1.362903;2.827919;2.865576
2019-03-19T01:16:19+01:00;-2.1569;2.0333;1.448296
2019-03-19T01:16:20+01:00;-3.038004;1.153725;null
2019-03-19T01:16:22+01:00;-0.033104;-2.124933;0.013182
2019-03-19T01:16:23+01:00;-0.882665;-2.976789;1.490096
2019-03-19T01:16:24+01:00;-2.14936;2.041114;-3.044298
2019-03-19T01:16:25+01:00;-3.024408;1.167202;1.760083
2019-03-19T01:16:26+01:00;-2.459152;1.733891;1.585853
2019-03-19T01:16:29+01:00;-2.45426;1.738725;1.915158
2019-03-19T01:16:30+01:00;3.037042;0.941985;-1.627118
2019-03-19T01:16:35+01:00;-3.004307;1.187374;1.267886
2019-03-19T01:16:36+01:00;2.494302;0.40279;1.640072
2019-03-19T01:16:37+01:00;1.919365;-0.172737;0.753158
2019-03-19T01:16:42+01:00;0.560673;-1.534571;1.021414
2019-03-19T01:16:43+01:00;-0.189468;-2.282751;-0.134439
2019-03-19T01:16:48+01:00;1.955584;-0.136657;1.105037
2019-03-19T01:16:49+01:00;0.905561;-1.187859;-2.838309
2019-03-19T01:16:50+01:00;-0.733206;-2.827144;1.004817
2019-03-19T01:16:52+01:00;2.379005;0.287007;2.193413
2019-03-19T01:16:53+01:00;1.370705;-0.723119;-2.357488
2019-03-19T01:16:54+01:00;-0.266746;-2.35911;-2.304001
2019-03-19T01:16:59+01:00;0.662857;-1.431297;-1.695709
2019-03-19T01:17:00+01:00;-0.379663;-2.474549;-1.646793
2019-03-19T01:17:05+01:00;-0.197258;-2.290123;-2.967827
2019-03-19T01:17:06+01:00;-1.019209;-3.111322;0.989895
2019-03-19T01:17:07+01:00;-1.99178;2.198014;-1.258118
2019-03-19T01:17:14+01:00;0.158161;-1.936074;-1.363624
2019-03-19T01:17:15+01:00;-0.706879;-2.79964;2.726492
2019-03-19T01:17:21+01:00;0.044317;-2.047872;-2.625401
2019-03-19T01:17:22+01:00;-0.699417;-2.792943;-2.26711
2019-03-19T01:17:25+01:00;1.971882;-0.12009;3.023491
2019-03-19T01:17:26+01:00;1.168859;-0.924323;1.315705
2019-03-19T01:17:31+01:00;1.955533;-0.136316;0.799463
2019-03-19T01:17:32+01:00;1.10802;-0.984468;0.638985
2019-03-19T01:17:33+01:00;0.304697;-1.788403;-1.03651
2019-03-19T01:17:38+01:00;0.794536;-1.297084;0.534376
2019-03-19T01:17:39+01:00;-0.39484;-2.490059;2.465031
2019-03-19T01:17:44+01:00;2.084959;-0.007176;-2.921533
2019-03-19T01:17:45+01:00;1.386882;-0.704087;1.514358
2019-03-19T01:17:46+01:00;0.204205;-1.888831;null
2019-03-19T01:17:48+01:00;-2.663337;1.530154;2.437454
2019-03-19T01:17:49+01:00;2.160654;0.069139;1.956695
2019-03-19T01:17:50+01:00;0.666787;-1.427121;-1.11457
2019-03-19T01:17:51+01:00;-0.357105;-2.452093;-1.082927
2019-03-19T01:17:52+01:00;-1.420801;2.770352;0.106303
2019-03-19T01:17:55+01:00;0.123129;-1.970704;0.369138
2019-03-19T01:17:56+01:00;-1.324595;2.869065;-2.802774
2019-03-19T01:18:01+01:00;-1.543868;2.646722;2.358585
2019-03-19T01:18:02+01:00;-2.294207;1.896722;1.61874
2019-03-19T01:18:03+01:00;2.842363;0.750779;1.262525
2019-03-19T01:18:06+01:00;-1.151199;3.041025;-1.833656
2019-03-19T01:18:07+01:00;-1.765028;2.425437;-2.370643
2019-03-19T01:18:08+01:00;-2.943742;1.249145;1.655207
2019-03-19T01:18:09+01:00;2.268177;0.17833;2.120317
2019-03-19T01:18:12+01:00;-2.796991;1.3945;-2.910846
2019-03-19T01:18:13+01:00;2.200567;0.10948;0.174785
2019-03-19T01:18:18+01:00;null;null;-0.6096
2019-03-19T01:18:19+01:00;-0.530129;-2.625588;3.081671
2019-03-19T01:18:20+01:00;-1.407859;2.783002;3.098794
2019-03-19T01:18:25+01:00;-0.844836;-2.938797;-1.846049
2019-03-19T01:18:26+01:00;-2.30403;1.886065;-0.188333
2019-03-19T01:18:29+01:00;-0.234482;-2.327628;-1.214066
2019-03-19T01:18:30+01:00;-1.703978;2.486824;2.309916
2019-03-19T01:18:31+01:00;-2.775924;1.416219;-2.907842
2019-03-19T01:18:32+01:00;2.594384;0.502964;1.711301
2019-03-19T01:18:33+01:00;1.367211;-0.725463;0.224372
2019-03-19T01:18:36+01:00;-2.98357;1.208068;-3.099236
2019-03-19T01:18:37+01:00;2.652648;0.562867;2.348967
2019-03-19T01:18:38+01:00;1.494891;-0.597763;1.57358
2019-03-19T01:18:39+01:00;0.123497;-1.970241;1.18582
2019-03-19T01:18:42+01:00;1.573302;-0.517983;1.416108
2019-03-19T01:18:43+01:00;0.350103;-1.743781;1.185786
2019-03-19T01:18:49+01:00;-1.246182;2.946135;-2.273203
2019-03-19T01:18:50+01:00;-2.26235;1.928746;2.407225
2019-03-19T01:18:53+01:00;-0.522565;-2.617802;0.378889
2019-03-19T01:18:54+01:00;-1.337401;2.85462;-2.067116
2019-03-19T01:18:55+01:00;-2.14053;2.050295;-1.740376
2019-03-19T01:18:56+01:00;-2.938746;1.253628;2.874045
2019-03-19T01:18:59+01:00;-2.035156;2.156028;-0.218451
2019-03-19T01:19:00+01:00;3.070517;0.976463;-2.454405
2019-03-19T01:19:01+01:00;1.977069;null;-1.359616
2019-03-19T01:19:02+01:00;1.245181;-0.847577;-0.843825
2019-03-19T01:19:03+01:00;0.468268;-1.625112;-0.145545
2019-03-19T01:19:06+01:00;-2.807587;1.383825;2.640259
2019-03-19T01:19:07+01:00;2.372054;0.280422;0.436817
2019-03-19T01:19:08+01:00;0.71372;-1.380939;-2.395283
2019-03-19T01:19:09+01:00;-0.001368;-2.093713;1.030627
2019-03-19T01:19:12+01:00;1.935661;-0.156646;1.079622
2019-03-19T01:19:13+01:00;1.091895;-1.001083;-2.620705
2019-03-19T01:19:16+01:00;-0.240915;-2.334316;-1.881999
2019-03-19T01:19:17+01:00;-1.198175;2.995098;-2.290595
2019-03-19T01:19:18+01:00;-2.385329;1.805137;1.226596
2019-03-19T01:19:19+01:00;2.566426;0.475764;0.557303
2019-03-19T01:19:20+01:00;1.154276;-0.938012;2.435591
2019-03-19T01:19:23+01:00;2.658477;0.568554;2.175942
2019-03-19T01:19:24+01:00;1.933686;-0.157915;1.381548
2019-03-19T01:19:25+01:00;0.733318;-1.359529;0.669439
2019-03-19T01:19:26+01:00;-0.975411;-3.068461;1.809615
2019-03-19T01:19:29+01:00;0.578361;-1.516268;-0.361789
2019-03-19T01:19:30+01:00;1.779417;-0.312852;-2.175986
2019-03-19T01:19:31+01:00;0.459681;-1.633729;-1.246123
2019-03-19T01:19:32+01:00;-0.783657;-2.876233;2.91255
2019-03-19T01:19:33+01:00;-2.022923;2.167729;2.519612
2019-03-19T01:19:36+01:00;-0.672492;-2.766405;2.902252
2019-03-19T01:19:37+01:00;-1.381679;2.809489;1.277818
2019-03-19T01:19:39+01:00;1.727419;-0.364235;1.183645
2019-03-19T01:19:40+01:00;0.772167;-1.319507;-1.98718
2019-03-19T01:19:41+01:00;-0.101881;-2.194417;-2.764184
2019-03-19T01:19:42+01:00;-1.400546;2.790253;0.684843
2019-03-19T01:19:43+01:00;-2.311021;1.879585;-2.71403
2019-03-19T01:19:46+01:00;-1.108483;3.083911;-0.437751
2019-03-19T01:19:47+01:00;-2.29034;1.900021;3.027894
2019-03-19T01:19:48+01:00;2.577216;null;2.279428
2019-03-19T01:19:49+01:00;1.265784;-0.8274;-0.085404
2019-03-19T01:19:50+01:00;-0.375468;-2.47003;-2.50675
2019-03-19T01:19:53+01:00;-0.248465;-2.3413;-1.629009
2019-03-19T01:19:54+01:00;-1.51932;2.6721;-2.851811
2019-03-19T01:19:59+01:00;1.485893;-0.607063;-0.872554
2019-03-19T01:20:00+01:00;-0.10779;-2.200383;-1.249516
2019-03-19T01:20:03+01:00;0.357566;-1.735926;0.466772
2019-03-19T01:20:04+01:00;-1.306563;2.886465;0.20534
2019-03-19T01:20:05+01:00;-2.613545;1.579529;-2.82506
2019-03-19T01:20:06+01:00;1.926974;-0.165;2.20367
2019-03-19T01:20:07+01:00;-0.286367;-2.372754;-0.507436
2019-03-19T01:20:10+01:00;-0.004073;-2.096656;-2.244097
2019-03-19T01:20:11+01:00;-1.707667;2.483274;1.284684
2019-03-19T01:20:16+01:00;1.710851;-0.381134;-0.302621
2019-03-19T01:20:17+01:00;0.431476;-1.661345;-0.247723
2019-03-19T01:20:18+01:00;-0.778414;-2.871296;2.895977
2019-03-19T01:20:20+01:00;0.679098;-1.414691;2.848964
2019-03-19T01:20:21+01:00;-0.630001;-2.724231;-2.556419
2019-03-19T01:20:22+01:00;-1.989076;2.202543;1.328502
2019-03-19T01:20:23+01:00;2.971364;0.877196;1.8009
2019-03-19T01:20:24+01:00;1.559966;-0.533083;-0.51782
2019-03-19T01:20:26+01:00;-2.959476;1.233369;1.088147
2019-03-19T01:20:27+01:00;1.649926;-0.441982;1.459124
2019-03-19T01:20:28+01:00;-0.073155;-2.165586;-0.738118
2019-03-19T01:20:33+01:00;2.825073;0.733048;-1.278928
2019-03-19T01:20:34+01:00;1.510695;-0.581079;0.472563
2019-03-19T01:20:35+01:00;0.160028;-1.933838;-1.865372
2019-03-19T01:20:40+01:00;-0.338687;-2.433651;2.70419
2019-03-19T01:20:41+01:00;-1.773663;2.41703;-1.311758
2019-03-19T01:20:46+01:00;2.54821;0.457531;-0.596851
2019-03-19T01:20:47+01:00;1.235426;-0.857375;1.118932
2019-03-19T01:20:48+01:00;-0.112998;-2.205719;0.730884
2019-03-19T01:20:50+01:00;1.877277;-0.214294;0.624428
2019-03-19T01:20:51+01:00;0.246721;-1.846802;2.497605
2019-03-19T01:20:52+01:00;-0.791636;-2.885797;-3.103342
2019-03-19T01:20:57+01:00;-1.903624;2.286816;-1.14735
2019-03-19T01:20:58+01:00;-3.095736;1.094277;1.627568
2019-03-19T01:21:03+01:00;null;0.807322;-0.024469
2019-03-19T01:21:04+01:00;1.976195;-0.115434;-2.612236
2019-03-19T01:21:05+01:00;0.502654;-1.59105;-0.543682
2019-03-19T01:21:12+01:00;-0.952405;-3.045373;0.655739
2019-03-19T01:21:13+01:00;-1.866672;2.32395;-2.923632
2019-03-19T01:21:14+01:00;-3.132168;null;null
2019-03-19T01:21:19+01:00;-3.073999;1.115745;-2.781953
2019-03-19T01:21:20+01:00;1.905675;-0.186311;1.823602
2019-03-19T01:21:29+01:00;1.707097;-0.385566;1.29853
2019-03-19T01:21:30+01:00;0.798835;-1.293772;0.611286
2019-03-19T01:21:31+01:00;-0.107223;-2.200068;0.038552
2019-03-19T01:21:36+01:00;0.154125;-1.939308;1.130051
2019-03-19T01:21:37+01:00;-0.914605;-3.008528;0.583361
2019-03-19T01:21:42+01:00;-0.567676;-2.662245;-3.01907
2019-03-19T01:21:43+01:00;-1.345928;2.84508;-2.953228
2019-03-19T01:21:44+01:00;-2.596026;1.597184;0.595942
2019-03-19T01:21:46+01:00;null;-1.308423;-2.282475
2019-03-19T01:21:47+01:00;-0.321055;-2.413814;-2.792142
2019-03-19T01:21:48+01:00;-1.352154;2.838023;0.926816
2019-03-19T01:21:53+01:00;-1.166725;3.026243;-1.31451
2019-03-19T01:21:54+01:00;-2.565248;1.628991;2.85602
2019-03-19T01:21:59+01:00;2.771215;0.680721;2.476574
2019-03-19T01:22:00+01:00;1.966105;-0.12504;0.339113
2019-03-19T01:22:01+01:00;1.075397;-1.016868;-0.648861
2019-03-19T01:22:04+01:00;2.801982;0.712108;-0.872305
2019-03-19T01:22:05+01:00;1.535707;-0.556436;0.921923
2019-03-19T01:22:06+01:00;0.071006;-2.021698;-2.114359
2019-03-19T01:22:07+01:00;-0.527875;-2.623047;-0.310305
2019-03-19T01:22:10+01:00;0.013518;-2.079104;-0.501715
2019-03-19T01:22:11+01:00;-1.167627;3.0257;-1.340638
2019-03-19T01:22:17+01:00;0.918972;-1.172803;-0.050059
2019-03-19T01:22:18+01:00;0.132948;-1.961377;-0.972053
2019-03-19T01:22:23+01:00;-0.338212;-2.429832;3.09804
2019-03-19T01:22:24+01:00;-1.561702;2.62903;-2.150532
2019-03-19T01:22:27+01:00;0.263612;-1.830154;-0.546613
2019-03-19T01:22:28+01:00;-0.578552;-2.673124;2.043776
2019-03-19T01:22:29+01:00;null;2.844019;-2.452018
2019-03-19T01:22:30+01:00;-2.277997;1.912876;-1.826848
2019-03-19T01:22:31+01:00;3.112157;1.018364;2.000711
2019-03-19T01:22:34+01:00;-0.696055;-2.789446;-1.310193
2019-03-19T01:22:35+01:00;-1.962584;2.228119;-1.881633
2019-03-19T01:22:40+01:00;-2.090856;2.100329;-1.167707
2019-03-19T01:22:41+01:00;2.983624;0.88922;2.134732
2019-03-19T01:22:47+01:00;-0.121772;-2.215115;0.71801
2019-03-19T01:22:48+01:00;-1.033338;-3.124383;2.177266
2019-03-19T01:22:51+01:00;0.498005;-1.59536;2.745896
2019-03-19T01:22:52+01:00;-1.30643;2.886396;0.314549
2019-03-19T01:22:53+01:00;-3.104089;1.085394;2.325568
2019-03-19T01:22:54+01:00;1.925731;-0.166221;2.288535
2019-03-19T01:22:57+01:00;3.135062;1.041407;1.013381
2019-03-19T01:22:58+01:00;1.788455;-0.304526;1.718491
2019-03-19T01:22:59+01:00;0.828682;-1.264318;null
2019-03-19T01:23:01+01:00;2.61353;0.522305;-0.830522
2019-03-19T01:23:02+01:00;1.662449;-0.428841;1.015803
2019-03-19T01:23:03+01:00;0.786451;-1.30578;-1.87511
2019-03-19T01:23:04+01:00;-0.551192;-2.64659;2.960708
2019-03-19T01:23:05+01:00;-1.881491;2.309124;2.821039
2019-03-19T01:23:08+01:00;1.883041;-0.208864;-0.116361
2019-03-19T01:23:09+01:00;0.665456;-1.429;2.098464
2019-03-19T01:23:10+01:00;-0.993086;-3.085783;-1.477386
2019-03-19T01:23:11+01:00;-1.934693;2.256495;-2.150808
2019-03-19T01:23:14+01:00;0.186569;-1.906747;-2.064467
2019-03-19T01:23:15+01:00;-0.689301;-2.783361;-2.24725
2019-03-19T01:23:16+01:00;-0.079923;-2.173255;-2.208375
2019-03-19T01:23:17+01:00;-1.079016;3.113114;-0.971181
2019-03-19T01:23:18+01:00;-2.350851;1.839871;1.417285
2019-03-19T01:23:21+01:00;-0.431742;-2.528195;-2.352951
2019-03-19T01:23:22+01:00;-1.373463;2.816765;-1.117254
2019-03-19T01:23:27+01:00;-1.130159;3.062104;2.661311
2019-03-19T01:23:28+01:00;-2.531981;1.661554;-2.508592
2019-03-19T01:23:29+01:00;1.968143;-0.123706;-1.808563
2019-03-19T01:23:31+01:00;-0.968132;-3.061184;3.076928
2019-03-19T01:23:32+01:00;-2.315639;1.874728;0.147712
2019-03-19T01:23:33+01:00;2.459395;0.367472;-1.607686
2019-03-19T01:23:34+01:00;1.501716;-0.590326;-1.076918
2019-03-19T01:23:35+01:00;0.515269;-1.578517;0.174358
2019-03-19T01:23:38+01:00;2.238821;0.147497;1.491966
2019-03-19T01:23:39+01:00;1.219211;-0.874107;2.467075
2019-03-19T01:23:40+01:00;0.208113;-1.885231;0.505343
2019-03-19T01:23:41+01:00;-1.073245;3.118584;0.444073
2019-03-19T01:23:42+01:00;-1.99578;2.194448;null
2019-03-19T01:23:44+01:00;1.470623;-0.62224;1.669913
2019-03-19T01:23:45+01:00;0.476582;-1.617585;0.630309
2019-03-19T01:23:46+01:00;-0.880199;-2.973981;null
2019-03-19T01:23:47+01:00;-1.721457;2.469591;-1.027325
2019-03-19T01:23:48+01:00;-3.071299;1.118655;2.739538
2019-03-19T01:23:51+01:00;-3.013679;1.178988;-0.164061
2019-03-19T01:23:52+01:00;2.31236;0.221945;2.381716
2019-03-19T01:23:54+01:00;null;null;3.056562
2019-03-19T01:23:55+01:00;-2.75553;1.436299;-2.347097
2019-03-19T01:23:56+01:00;2.6031;0.512456;0.27207
2019-03-19T01:23:57+01:00;1.403075;-0.689622;-0.167397
2019-03-19T01:23:58+01:00;0.510422;-1.583213;-1.282438
2019-03-19T01:24:01+01:00;2.092308;0.000765;1.983517
2019-03-19T01:24:02+01:00;1.209514;-0.88308;-1.161337
2019-03-19T01:24:03+01:00;-0.076287;-2.16882;-1.905705
2019-03-19T01:24:04+01:00;-1.413082;2.778704;-2.171211
2019-03-19T01:24:05+01:00;-2.364248;1.825934;1.688905
2019-03-19T01:24:08+01:00;-0.552702;-2.648602;-0.507325
2019-03-19T01:24:09+01:00;-1.995903;2.19451;-3.123783
2019-03-19T01:24:14+01:00;1.201254;-0.891957;1.447828
2019-03-19T01:24:15+01:00;-0.275557;-2.367345;2.758707
2019-03-19T01:24:16+01:00;-1.678555;2.512065;-2.087325
2019-03-19T01:24:18+01:00;0.377405;-1.716186;-1.85413
2019-03-19T01:24:19+01:00;-0.665097;-2.757922;-0.186963
2019-03-19T01:24:20+01:00;-1.65905;2.531834;-2.684933
2019-03-19T01:24:21+01:00;-2.643258;1.549975;2.533791
2019-03-19T01:24:22+01:00;2.591121;0.500617;1.962798
2019-03-19T01:24:25+01:00;-2.948185;1.244046;1.281468
2019-03-19T01:24:26+01:00;2.327528;0.238166;0.664345
2019-03-19T01:24:27+01:00;1.523407;-0.568031;0.68549
2019-03-19T01:24:28+01:00;0.138702;-1.955154;0.00358
2019-03-19T01:24:29+01:00;-0.855673;-2.950176;null
2019-03-19T01:24:31+01:00;1.864328;-0.227724;1.764895
2019-03-19T01:24:32+01:00;0.910995;-1.181394;-1.522145
2019-03-19T01:24:33+01:00;-0.430631;-2.525615;-2.729044
2019-03-19T01:24:38+01:00;-0.818616;-2.911751;-2.401187
2019-03-19T01:24:39+01:00;-1.668116;2.522583;2.62112
2019-03-19T01:24:44+01:00;-1.400962;2.790129;-1.529886
2019-03-19T01:24:45+01:00;-2.764333;1.427578;2.113381
2019-03-19T01:24:46+01:00;2.577524;0.486476;1.331581
2019-03-19T01:24:48+01:00;-0.431308;-2.525925;2.550825
2019-03-19T01:24:49+01:00;-1.403242;2.788144;-0.56071
2019-03-19T01:24:50+01:00;-2.294861;1.896523;1.950217
2019-03-19T01:24:51+01:00;2.699205;0.608895;0.50967
2019-03-19T01:24:52+01:00;1.723286;-0.368232;1.783277
2019-03-19T01:24:55+01:00;-2.803015;1.38936;1.299294
2019-03-19T01:24:56+01:00;2.509058;0.418657;1.764226
2019-03-19T01:25:01+01:00;null;null;-1.437571
2019-03-19T01:25:02+01:00;2.36287;0.271885;2.737038
2019-03-19T01:25:03+01:00;0.490934;-1.60294;-0.459332
2019-03-19T01:25:05+01:00;-2.619072;1.573673;2.44184
2019-03-19T01:25:06+01:00;2.797293;0.707543;2.462069
2019-03-19T01:25:07+01:00;1.770539;-0.321899;-0.446168
2019-03-19T01:25:12+01:00;0.649072;-1.444351;0.199326
2019-03-19T01:25:13+01:00;-0.360814;-2.456181;1.630873
2019-03-19T01:25:18+01:00;-1.534664;2.656139;-2.028322
2019-03-19T01:25:19+01:00;-2.925294;1.267483;-1.311589
2019-03-19T01:25:20+01:00;2.021277;-0.070731;0.173635
2019-03-19T01:25:25+01:00;0.516833;-1.577468;2.888969
2019-03-19T01:25:26+01:00;-0.416551;-2.511611;-1.84663
2019-03-19T01:25:29+01:00;1.78226;-0.309149;0.065646
2019-03-19T01:25:30+01:00;0.860602;-1.231479;-1.699439
2019-03-19T01:25:31+01:00;-0.479965;-2.57468;2.07934
2019-03-19T01:25:32+01:00;-1.441785;2.749579;-0.620117
2019-03-19T01:25:33+01:00;-2.384266;1.807122;3.015015
2019-03-19T01:25:35+01:00;0.29323;-1.799531;0.928729
2019-03-19T01:25:36+01:00;-0.438117;-2.531927;-3.113106
2019-03-19T01:25:37+01:00;-1.446618;2.7445;1.849536
2019-03-19T01:25:42+01:00;-1.259529;2.933512;-2.753328
2019-03-19T01:25:43+01:00;-2.283416;1.907755;-2.005262
2019-03-19T01:25:44+01:00;3.044481;null;null
2019-03-19T01:25:49+01:00;1.458656;-0.633794;1.872648
2019-03-19T01:25:50+01:00;-0.376145;-2.471437;1.549033
2019-03-19T01:25:57+01:00;-1.028478;-3.11944;2.348988
2019-03-19T01:25:58+01:00;-3.101391;1.088871;-0.636354
2019-03-19T01:25:59+01:00;1.191465;-0.901618;1.595828
2019-03-19T01:26:06+01:00;-1.65425;2.536694;1.713874
2019-03-19T01:26:07+01:00;3.065921;0.972509;-2.690967
2019-03-19T01:26:15+01:00;1.114644;-0.976877;3.129521
2019-03-19T01:26:16+01:00;-0.363513;-2.458553;-2.264678
2019-03-19T01:26:21+01:00;2.497428;0.405721;2.136773
2019-03-19T01:26:22+01:00;0.516605;-1.576878;-2.028835
2019-03-19T01:26:29+01:00;-2.528901;1.663776;0.122081
2019-03-19T01:26:30+01:00;2.247305;0.157083;-1.808083
2019-03-19T01:26:31+01:00;0.478136;-1.616488;2.921606
2019-03-19T01:26:38+01:00;-0.24056;-2.333071;-0.726578
2019-03-19T01:26:39+01:00;-1.543453;2.647842;1.32666
2019-03-19T01:26:45+01:00;0.600945;-1.492653;-0.930752
2019-03-19T01:26:46+01:00;-1.252718;2.941091;-2.475256
2019-03-19T01:26:49+01:00;-1.370184;2.821453;-2.28794
2019-03-19T01:26:50+01:00;3.068433;0.97445;-0.808593
2019-03-19T01:26:55+01:00;-0.855672;-2.949286;1.911445
2019-03-19T01:26:56+01:00;-2.747889;1.443302;-2.800163
2019-03-19T01:26:57+01:00;2.231081;0.140659;2.761401
2019-03-19T01:27:02+01:00;-1.441695;2.74931;-2.002705
2019-03-19T01:27:03+01:00;3.005456;0.910942;-0.827929
2019-03-19T01:27:12+01:00;2.961056;0.867174;2.58253
2019-03-19T01:27:13+01:00;1.127684;-0.964494;-0.897254
2019-03-19T01:27:14+01:00;-0.348042;-2.443795;-1.015954
2019-03-19T01:27:19+01:00;2.594241;0.505056;0.696972
2019-03-19T01:27:20+01:00;1.069672;-1.022474;-1.901511
2019-03-19T01:27:25+01:00;-2.850151;1.340394;-2.132197
2019-03-19T01:27:26+01:00;1.944971;-0.145775;1.391807
2019-03-19T01:27:27+01:00;0.618313;-1.475831;-1.842092
2019-03-19T01:27:30+01:00;-0.296512;-2.388591;-1.024878
2019-03-19T01:27:31+01:00;-2.544147;1.648888;1.027701
2019-03-19T01:27:32+01:00;1.918623;-0.172264;-0.924142
2019-03-19T01:27:33+01:00;0.04566;-2.046929;-0.483369
2019-03-19T01:27:36+01:00;-2.703476;1.489154;2.403584
2019-03-19T01:27:37+01:00;1.736663;-0.354777;-0.052769
2019-03-19T01:27:42+01:00;null;-0.012642;0.183531
2019-03-19T01:27:43+01:00;0.291549;-1.801846;0.385613
2019-03-19T01:27:44+01:00;-1.922056;2.269618;-3.021158
2019-03-19T01:27:47+01:00;2.714926;0.624344;1.2375
2019-03-19T01:27:48+01:00;0.49386;-1.59995;0.186464
2019-03-19T01:27:49+01:00;-1.342078;2.850513;-1.695686
2019-03-19T01:27:50+01:00;3.11432;1.020644;-0.091565
2019-03-19T01:27:53+01:00;2.287914;0.196644;2.02506
2019-03-19T01:27:54+01:00;0.546354;-1.547807;0.758058
2019-03-19T01:28:00+01:00;1.208858;-0.88349;1.493037
2019-03-19T01:28:01+01:00;-0.883452;-2.976596;-1.821636
2019-03-19T01:28:04+01:00;-2.350116;1.839784;0.80157
2019-03-19T01:28:05+01:00;1.777082;-0.315055;0.48259
2019-03-19T01:28:06+01:00;-0.393092;-2.48685;0.339577
2019-03-19T01:28:07+01:00;-2.127114;2.063335;-2.721408
2019-03-19T01:28:10+01:00;2.909709;0.815184;-1.39695
2019-03-19T01:28:11+01:00;0.730872;-1.362036;-1.235129
2019-03-19T01:28:12+01:00;-1.340686;2.853285;null
2019-03-19T01:28:13+01:00;2.841025;0.748947;-1.929037
2019-03-19T01:28:14+01:00;1.084658;-1.00656;-1.778943
2019-03-19T01:28:17+01:00;0.165245;-1.927922;-0.706062
2019-03-19T01:28:18+01:00;-1.498483;2.691961;1.267787
2019-03-19T01:28:23+01:00;-0.998557;-3.09076;-0.658123
2019-03-19T01:28:24+01:00;-2.502146;1.691096;-2.651991
2019-03-19T01:28:30+01:00;-1.245176;2.947738;0.607735
2019-03-19T01:28:31+01:00;-3.023128;1.169256;-2.330402
2019-03-19T01:28:34+01:00;1.903602;-0.187953;1.353867
2019-03-19T01:28:35+01:00;0.406032;-1.688012;0.105321
2019-03-19T01:28:40+01:00;2.391016;0.300136;1.99844
2019-03-19T01:28:41+01:00;0.255298;-1.838311;-1.155999
2019-03-19T01:28:42+01:00;-1.421891;2.768579;-0.877697
2019-03-19T01:28:44+01:00;null;null;-3.019402
2019-03-19T01:28:45+01:00;-1.894012;2.29651;-2.291975
2019-03-19T01:28:46+01:00;2.924858;0.83078;0.942188
2019-03-19T01:28:47+01:00;1.179376;-0.913155;0.789923
2019-03-19T01:28:48+01:00;-0.64529;-2.738759;0.193278
2019-03-19T01:28:51+01:00;3.10802;1.014688;0.137926
2019-03-19T01:28:52+01:00;1.256661;-0.835917;-0.560143
2019-03-19T01:28:53+01:00;-0.555081;-2.649113;-0.419065
2019-03-19T01:28:54+01:00;-2.680908;1.512226;0.298128
2019-03-19T01:28:55+01:00;1.876333;-0.216966;null
2019-03-19T01:28:57+01:00;2.561561;0.471287;1.311911
