Time;I ph.angle phase A;I ph.angle phase B;I ph.angle phase C
2019-03-19T01:15:19+01:00;1.867074;-0.283506;2.630766
2019-03-19T01:15:20+01:00;0.396867;null;1.096007
2019-03-19T01:15:21+01:00;-0.463928;-2.618826;2.705097
2019-03-19T01:15:22+01:00;2.752931;0.695748;-1.000656
2019-03-19T01:15:25+01:00;0.671114;-1.514105;3.112613
2019-03-19T01:15:26+01:00;-0.504869;-2.698881;0.455008
2019-03-19T01:15:27+01:00;-1.342209;2.850449;-0.583997
2019-03-19T01:15:28+01:00;-3.138236;1.211491;-0.462823
2019-03-19T01:15:31+01:00;-1.301808;2.848459;-0.389188
2019-03-19T01:15:32+01:00;-2.346657;1.673133;0.03303
2019-03-19T01:15:35+01:00;-0.829958;3.127147;1.113742
2019-03-19T01:15:36+01:00;-1.684593;2.790168;0.617562
2019-03-19T01:15:37+01:00;-2.382122;1.9677;0.819394
2019-03-19T01:15:38+01:00;-3.135952;0.970275;-0.338107
2019-03-19T01:15:39+01:00;1.894325;-0.139484;-2.033047
2019-03-19T01:15:41+01:00;-0.917619;2.570377;-2.86397
2019-03-19T01:15:42+01:00;-1.840731;1.749368;-0.140587
2019-03-19T01:15:43+01:00;-2.679485;0.895869;-1.257479
2019-03-19T01:15:44+01:00;2.521185;-0.347079;-2.304125
2019-03-19T01:15:45+01:00;1.628996;-1.205897;2.487475
2019-03-19T01:15:48+01:00;2.816389;0.03501;-0.883671
2019-03-19T01:15:49+01:00;-2.18818;1.322965;-0.805637
2019-03-19T01:15:50+01:00;3.130141;0.232614;-2.159392
2019-03-19T01:15:51+01:00;1.607707;-1.203997;-1.756902
2019-03-19T01:15:52+01:00;0.345184;-2.488939;-3.036462
2019-03-19T01:15:55+01:00;3.033181;0.152278;-0.520719
2019-03-19T01:15:56+01:00;2.009991;-0.76055;-1.033105
2019-03-19T01:15:58+01:00;-1.003832;2.409353;2.353611
2019-03-19T01:15:59+01:00;-2.335774;1.222773;0.340773
2019-03-19T01:16:00+01:00;2.494459;-0.207172;-2.796861
2019-03-19T01:16:01+01:00;1.04537;-1.807396;1.070455
2019-03-19T01:16:02+01:00;0.136811;-2.710083;1.181405
2019-03-19T01:16:05+01:00;1.962248;-0.872144;-0.245199
2019-03-19T01:16:06+01:00;1.144734;-1.721353;1.947522
2019-03-19T01:16:07+01:00;-0.054741;null;-0.978556
2019-03-19T01:16:08+01:00;-0.852142;2.611539;1.081478
2019-03-19T01:16:09+01:00;-1.650518;1.818094;0.213992
2019-03-19T01:16:11+01:00;null;null;-1.146399
2019-03-19T01:16:12+01:00;0.39056;-2.269804;2.370846
2019-03-19T01:16:13+01:00;-0.434202;3.134671;-1.455068
2019-03-19T01:16:18+01:00;-0.690254;2.860271;1.945583
2019-03-19T01:16:19+01:00;-1.492384;2.063939;0.03457
2019-03-19T01:16:22+01:00;0.623251;-2.087313;2.146406
2019-03-19T01:16:23+01:00;-0.080909;-2.933491;-0.813956
2019-03-19T01:16:24+01:00;-1.290836;2.079667;-0.458907
2019-03-19T01:16:25+01:00;-2.236934;1.199392;-0.730745
2019-03-19T01:16:26+01:00;-1.749557;1.769454;-0.068206
2019-03-19T01:16:28+01:00;null;-0.947783;-2.971246
2019-03-19T01:16:29+01:00;-1.686793;1.771111;-0.759203
2019-03-19T01:16:30+01:00;-2.451455;0.971366;1.617128
2019-03-19T01:16:35+01:00;-2.346517;1.232386;-0.353532
2019-03-19T01:16:36+01:00;-2.993021;0.440743;0.9898
2019-03-19T01:16:37+01:00;2.757924;-0.131573;-2.308948
2019-03-19T01:16:42+01:00;1.245913;-1.503587;-0.993905
2019-03-19T01:16:43+01:00;0.653477;-2.243211;1.264479
2019-03-19T01:16:48+01:00;2.644597;-0.111869;-1.687474
2019-03-19T01:16:49+01:00;1.645188;-1.152071;2.692633
2019-03-19T01:16:50+01:00;0.055034;null;null
2019-03-19T01:16:52+01:00;3.13576;0.31405;-2.308112
2019-03-19T01:16:53+01:00;2.094111;-0.692997;2.744271
2019-03-19T01:16:54+01:00;0.454018;-2.328108;-2.73079
2019-03-19T01:16:58+01:00;null;null;-0.247614
2019-03-19T01:16:59+01:00;1.489916;-1.407809;3.060528
2019-03-19T01:17:00+01:00;0.344189;-2.453968;-2.2387
2019-03-19T01:17:05+01:00;0.470949;-2.261574;1.07972
2019-03-19T01:17:06+01:00;-0.357016;-3.078168;-2.204894
2019-03-19T01:17:07+01:00;-1.265564;2.238346;1.668103
2019-03-19T01:17:14+01:00;0.877978;-1.898451;2.83402
2019-03-19T01:17:15+01:00;0.004079;-2.765924;3.114125
2019-03-19T01:17:21+01:00;0.117573;-2.030772;2.168127
2019-03-19T01:17:22+01:00;-0.62753;-2.769888;2.203503
2019-03-19T01:17:25+01:00;2.055619;-0.09948;1.545526
2019-03-19T01:17:26+01:00;1.24466;-0.897294;1.396512
2019-03-19T01:17:31+01:00;2.036362;-0.118937;-2.647903
2019-03-19T01:17:32+01:00;1.182062;-0.962646;-0.750892
2019-03-19T01:17:33+01:00;0.396187;null;null
2019-03-19T01:17:38+01:00;0.854784;-1.28186;2.151391
2019-03-19T01:17:39+01:00;-0.318761;-2.475289;1.274719
2019-03-19T01:17:44+01:00;2.168402;0.022934;2.758059
2019-03-19T01:17:45+01:00;1.466408;-0.683058;-1.70091
2019-03-19T01:17:48+01:00;-2.584047;1.535934;2.121209
2019-03-19T01:17:49+01:00;2.238578;0.082961;-1.336854
2019-03-19T01:17:50+01:00;0.734307;-1.406039;-0.502046
2019-03-19T01:17:51+01:00;-0.281109;-2.432799;-2.8343
2019-03-19T01:17:52+01:00;-1.345782;2.794146;1.37354
2019-03-19T01:17:55+01:00;0.19478;-1.943767;2.205724
2019-03-19T01:17:56+01:00;-1.238844;2.891037;-1.772999
2019-03-19T01:18:01+01:00;-1.473947;2.668214;0.701444
2019-03-19T01:18:02+01:00;-2.220459;1.915942;2.660155
2019-03-19T01:18:03+01:00;2.923624;0.772821;-1.275928
2019-03-19T01:18:05+01:00;null;-2.387037;2.303204
2019-03-19T01:18:06+01:00;-1.071917;3.065535;1.069217
2019-03-19T01:18:07+01:00;-1.697745;2.44296;2.127148
2019-03-19T01:18:08+01:00;-2.87355;1.259665;-0.740631
2019-03-19T01:18:09+01:00;2.339616;0.202464;-0.692049
2019-03-19T01:18:12+01:00;-2.710892;1.414915;-1.105905
2019-03-19T01:18:13+01:00;2.282647;0.116053;-1.80555
2019-03-19T01:18:18+01:00;0.756155;-1.379604;-2.377747
2019-03-19T01:18:19+01:00;-0.444634;-2.60714;2.239701
2019-03-19T01:18:20+01:00;-1.331152;2.806771;-1.329478
2019-03-19T01:18:25+01:00;-0.776611;-2.916367;0.356481
2019-03-19T01:18:26+01:00;-2.218725;1.900644;-0.167226
2019-03-19T01:18:29+01:00;-0.160582;-2.312719;2.433666
2019-03-19T01:18:30+01:00;-1.633175;2.506682;0.395253
2019-03-19T01:18:31+01:00;-2.693589;1.426902;3.033336
2019-03-19T01:18:32+01:00;2.67303;0.51931;-1.042189
2019-03-19T01:18:33+01:00;1.451615;-0.705231;0.515936
2019-03-19T01:18:36+01:00;-2.913416;1.221679;-1.374339
2019-03-19T01:18:37+01:00;2.730072;0.574619;-1.556499
2019-03-19T01:18:38+01:00;1.569203;-0.574802;-2.100423
2019-03-19T01:18:39+01:00;0.190528;-1.940546;-2.355851
2019-03-19T01:18:42+01:00;1.660162;-0.492906;-0.272318
2019-03-19T01:18:43+01:00;0.41536;-1.718549;-1.499881
2019-03-19T01:18:48+01:00;null;-1.720607;1.638958
2019-03-19T01:18:49+01:00;-1.146926;2.964598;0.702195
2019-03-19T01:18:50+01:00;-2.202065;1.946692;-2.53739
2019-03-19T01:18:53+01:00;-0.450165;-2.600543;-2.202659
2019-03-19T01:18:54+01:00;-1.26675;2.856801;0.647716
2019-03-19T01:18:55+01:00;-2.060978;2.070693;1.298508
2019-03-19T01:18:56+01:00;-2.855322;1.277589;-1.175774
2019-03-19T01:18:59+01:00;-1.942902;2.178098;0.605015
2019-03-19T01:19:00+01:00;3.133875;1.000299;-1.103771
2019-03-19T01:19:01+01:00;2.047653;-0.08892;-1.719046
2019-03-19T01:19:02+01:00;1.328276;-0.824761;-2.80249
2019-03-19T01:19:03+01:00;0.531429;-1.591229;-2.578096
2019-03-19T01:19:06+01:00;-2.722761;1.392314;-1.161393
2019-03-19T01:19:07+01:00;2.446759;0.302885;-1.785569
2019-03-19T01:19:08+01:00;0.797284;-1.348216;2.777805
2019-03-19T01:19:09+01:00;0.082919;-2.080898;0.71268
2019-03-19T01:19:12+01:00;2.02096;-0.140916;1.261442
2019-03-19T01:19:13+01:00;1.155583;-0.985064;3.122014
2019-03-19T01:19:16+01:00;-0.178036;-2.310606;2.798052
2019-03-19T01:19:17+01:00;-1.119377;3.007187;0.972986
2019-03-19T01:19:18+01:00;-2.303554;1.826921;0.778765
2019-03-19T01:19:19+01:00;2.6432;0.496644;-1.955418
2019-03-19T01:19:20+01:00;1.230562;-0.923976;-2.953578
2019-03-19T01:19:23+01:00;2.732069;0.592094;0.241894
2019-03-19T01:19:24+01:00;2.01719;-0.148323;-3.05792
2019-03-19T01:19:25+01:00;0.797424;-1.350317;2.127892
2019-03-19T01:19:26+01:00;-0.91105;-3.043017;-1.801975
2019-03-19T01:19:29+01:00;0.654912;-1.497987;-2.929716
2019-03-19T01:19:30+01:00;1.841699;-0.287289;-1.211327
2019-03-19T01:19:31+01:00;0.524012;-1.614289;1.77545
2019-03-19T01:19:32+01:00;-0.708803;-2.854841;2.430289
2019-03-19T01:19:33+01:00;-1.954517;2.187787;-2.083899
2019-03-19T01:19:35+01:00;null;-1.448042;2.254298
2019-03-19T01:19:36+01:00;-0.596797;-2.749497;3.110667
2019-03-19T01:19:37+01:00;-1.31575;2.828615;-2.911211
2019-03-19T01:19:39+01:00;1.800419;-0.35565;1.268502
2019-03-19T01:19:40+01:00;0.848166;-1.294265;-2.885089
2019-03-19T01:19:41+01:00;-0.013357;-2.176524;1.903111
2019-03-19T01:19:42+01:00;-1.323647;2.822013;1.32218
2019-03-19T01:19:43+01:00;-2.238569;1.899018;-0.229544
2019-03-19T01:19:46+01:00;-1.033289;3.097821;2.745512
2019-03-19T01:19:47+01:00;-2.222261;1.916556;0.558846
2019-03-19T01:19:48+01:00;2.639835;0.50681;-1.623287
2019-03-19T01:19:49+01:00;1.350954;-0.810662;-1.278506
2019-03-19T01:19:50+01:00;-0.286352;-2.456793;1.186743
2019-03-19T01:19:53+01:00;-0.179202;-2.319031;2.747331
2019-03-19T01:19:54+01:00;-1.444543;2.689767;1.629122
2019-03-19T01:19:59+01:00;1.564732;-0.593696;-1.603694
2019-03-19T01:20:00+01:00;-0.047605;-2.183853;-2.547327
2019-03-19T01:20:03+01:00;0.42573;-1.717803;-2.169321
2019-03-19T01:20:04+01:00;-1.238381;2.901763;-2.148814
2019-03-19T01:20:05+01:00;-2.530149;1.600586;null
2019-03-19T01:20:06+01:00;2.000078;-0.142977;-3.046698
2019-03-19T01:20:07+01:00;-0.196159;-2.356483;1.204961
2019-03-19T01:20:09+01:00;null;-0.415888;0.073287
2019-03-19T01:20:10+01:00;0.073831;-2.079194;2.624671
2019-03-19T01:20:11+01:00;-1.627831;2.512418;0.935276
2019-03-19T01:20:16+01:00;1.77761;-0.362111;-1.880507
2019-03-19T01:20:17+01:00;0.507835;-1.641206;-2.325061
2019-03-19T01:20:20+01:00;0.752044;-1.386218;0.565048
2019-03-19T01:20:21+01:00;-0.552797;-2.713594;2.093919
2019-03-19T01:20:22+01:00;-1.914298;2.215805;1.820362
2019-03-19T01:20:23+01:00;3.049763;0.896327;1.651081
2019-03-19T01:20:24+01:00;1.633904;-0.506605;0.551331
2019-03-19T01:20:26+01:00;-2.88279;1.246019;0.392491
2019-03-19T01:20:27+01:00;1.714093;-0.423116;-2.500612
2019-03-19T01:20:28+01:00;0.003757;-2.135846;1.294018
2019-03-19T01:20:33+01:00;2.901883;0.751053;1.336217
2019-03-19T01:20:34+01:00;1.596504;-0.563854;-0.365312
2019-03-19T01:20:35+01:00;0.225324;-1.912853;1.915092
2019-03-19T01:20:40+01:00;-0.259982;-2.411776;1.844694
2019-03-19T01:20:41+01:00;-1.695537;2.433749;-0.010862
2019-03-19T01:20:46+01:00;2.621859;0.466532;-0.667182
2019-03-19T01:20:47+01:00;1.299292;-0.833563;-1.865144
2019-03-19T01:20:48+01:00;-0.036177;-2.187678;null
2019-03-19T01:20:50+01:00;1.949098;-0.192806;-0.053313
2019-03-19T01:20:51+01:00;0.324271;-1.82824;1.725329
2019-03-19T01:20:52+01:00;-0.708928;-2.876464;2.242847
2019-03-19T01:20:57+01:00;-1.824138;2.296294;0.18665
2019-03-19T01:20:58+01:00;-3.025635;1.111392;-0.811868
2019-03-19T01:21:03+01:00;2.979328;0.819248;-0.635842
2019-03-19T01:21:04+01:00;2.057384;-0.098912;-3.089636
2019-03-19T01:21:05+01:00;0.584401;-1.569591;0.441925
2019-03-19T01:21:12+01:00;-0.868301;-3.030578;1.131993
2019-03-19T01:21:13+01:00;-1.786345;2.346095;1.647695
2019-03-19T01:21:19+01:00;-3.010757;1.141581;-0.306951
2019-03-19T01:21:20+01:00;1.962252;-0.167501;-1.47001
2019-03-19T01:21:29+01:00;1.784497;-0.368724;1.259453
2019-03-19T01:21:30+01:00;0.87091;-1.277749;0.825381
2019-03-19T01:21:31+01:00;-0.030194;-2.183564;null
2019-03-19T01:21:36+01:00;0.218509;-1.91441;-2.847029
2019-03-19T01:21:37+01:00;-0.842929;-2.993273;1.769907
2019-03-19T01:21:42+01:00;-0.491103;-2.639744;-3.08429
2019-03-19T01:21:43+01:00;-1.265505;2.861716;-2.278528
2019-03-19T01:21:46+01:00;0.868015;-1.289344;3.122261
2019-03-19T01:21:47+01:00;-0.240445;-2.403601;1.702729
2019-03-19T01:21:48+01:00;-1.274753;2.857037;0.149064
2019-03-19T01:21:53+01:00;-1.081498;3.04118;0.578393
2019-03-19T01:21:54+01:00;-2.484959;1.64503;1.803448
2019-03-19T01:21:59+01:00;2.848521;0.693278;0.54727
2019-03-19T01:22:00+01:00;2.037234;-0.099519;0.51109
2019-03-19T01:22:01+01:00;1.148976;-0.985023;-0.862756
2019-03-19T01:22:03+01:00;null;null;1.326564
2019-03-19T01:22:04+01:00;2.880022;0.735994;-0.329152
2019-03-19T01:22:05+01:00;1.609201;-0.530382;-2.812374
2019-03-19T01:22:06+01:00;0.140886;-2.008515;-2.822574
2019-03-19T01:22:07+01:00;-0.455555;-2.604138;-0.349871
2019-03-19T01:22:10+01:00;0.087864;-2.063801;1.95537
2019-03-19T01:22:11+01:00;-1.095715;3.055593;1.734297
2019-03-19T01:22:16+01:00;-2.422833;1.73063;-0.332476
2019-03-19T01:22:17+01:00;0.995442;-1.142157;-0.923324
2019-03-19T01:22:18+01:00;0.208369;-1.931212;-2.810643
2019-03-19T01:22:23+01:00;-0.274673;-2.404886;-1.36454
2019-03-19T01:22:24+01:00;-1.480751;2.653983;2.109046
2019-03-19T01:22:27+01:00;0.340858;-1.814188;-1.0303
2019-03-19T01:22:28+01:00;-0.506797;-2.654041;2.681118
2019-03-19T01:22:29+01:00;-1.272227;2.866639;-0.033587
2019-03-19T01:22:30+01:00;-2.19814;1.931837;1.664238
2019-03-19T01:22:31+01:00;-3.099499;1.041609;1.159216
2019-03-19T01:22:34+01:00;-0.622174;-2.774947;3.107448
2019-03-19T01:22:35+01:00;-1.896812;2.248668;-0.303002
2019-03-19T01:22:40+01:00;-2.028174;2.121338;-0.024712
2019-03-19T01:22:41+01:00;3.068964;0.902348;0.005174
2019-03-19T01:22:46+01:00;null;null;-1.886471
2019-03-19T01:22:47+01:00;-0.050774;-2.196627;2.666335
2019-03-19T01:22:48+01:00;-0.954069;-3.110262;1.706053
2019-03-19T01:22:51+01:00;0.578902;-1.583823;1.738779
2019-03-19T01:22:52+01:00;-1.218638;2.910687;0.220351
2019-03-19T01:22:53+01:00;-3.03036;1.10815;-0.343194
2019-03-19T01:22:54+01:00;2.012573;-0.151162;-2.559736
2019-03-19T01:22:57+01:00;-3.083041;1.069289;-1.649952
2019-03-19T01:22:58+01:00;1.861571;-0.28122;-2.891463
2019-03-19T01:23:01+01:00;2.688589;0.550877;2.470638
2019-03-19T01:23:02+01:00;1.746947;-0.4097;-1.177865
2019-03-19T01:23:03+01:00;0.873627;-1.282242;2.454767
2019-03-19T01:23:04+01:00;-0.466747;-2.624111;2.262354
2019-03-19T01:23:05+01:00;-1.807619;2.334392;0.218535
2019-03-19T01:23:08+01:00;1.974246;-0.196737;-1.683806
2019-03-19T01:23:09+01:00;0.740046;-1.401533;2.084177
2019-03-19T01:23:10+01:00;-0.908965;-3.070079;1.78281
2019-03-19T01:23:11+01:00;-1.849918;2.270921;-0.264496
2019-03-19T01:23:14+01:00;0.262296;-1.883849;1.974867
2019-03-19T01:23:15+01:00;-0.616898;-2.768688;1.040657
2019-03-19T01:23:16+01:00;0.003103;-2.146306;2.631352
2019-03-19T01:23:17+01:00;-0.994364;3.129147;0.108827
2019-03-19T01:23:18+01:00;-2.273137;1.852887;2.596707
2019-03-19T01:23:21+01:00;-0.352335;-2.513625;1.081754
2019-03-19T01:23:22+01:00;-1.293549;2.83421;1.366571
2019-03-19T01:23:27+01:00;-1.049115;3.081641;0.977616
2019-03-19T01:23:28+01:00;-2.453075;1.676718;-0.562469
2019-03-19T01:23:29+01:00;2.046622;null;null
2019-03-19T01:23:31+01:00;-0.89352;-3.051931;-0.58457
2019-03-19T01:23:32+01:00;-2.232668;1.888368;-0.547056
2019-03-19T01:23:33+01:00;2.535977;0.382606;-1.263837
2019-03-19T01:23:34+01:00;1.583073;-0.579476;3.070465
2019-03-19T01:23:35+01:00;0.588168;-1.564718;-2.581367
2019-03-19T01:23:38+01:00;2.3089;0.177679;-2.542297
2019-03-19T01:23:39+01:00;1.284631;-0.859288;-1.213769
2019-03-19T01:23:40+01:00;0.286196;-1.868166;-0.896115
2019-03-19T01:23:41+01:00;-0.994408;-3.136048;2.824675
2019-03-19T01:23:44+01:00;1.54797;-0.613387;-2.697983
2019-03-19T01:23:45+01:00;0.558852;-1.602462;1.990823
2019-03-19T01:23:46+01:00;-0.794655;-2.945714;2.779372
2019-03-19T01:23:47+01:00;-1.63521;2.48774;-0.088064
2019-03-19T01:23:48+01:00;-3.00457;1.126665;-0.940263
2019-03-19T01:23:51+01:00;-2.937332;1.19662;0.921811
2019-03-19T01:23:52+01:00;2.379503;0.232607;-1.221184
2019-03-19T01:23:54+01:00;-1.680629;2.456649;1.5454
2019-03-19T01:23:55+01:00;-2.662529;1.456607;-0.659057
2019-03-19T01:23:56+01:00;2.685889;0.535786;-0.499175
2019-03-19T01:23:57+01:00;1.478621;-0.674193;-2.862334
2019-03-19T01:23:58+01:00;0.585565;-1.56045;-2.571529
2019-03-19T01:24:01+01:00;2.154197;0.019555;-0.784724
2019-03-19T01:24:02+01:00;1.283334;-0.874295;0.897745
2019-03-19T01:24:03+01:00;0.003172;-2.139119;3.137344
2019-03-19T01:24:04+01:00;-1.338372;2.792866;-2.219467
2019-03-19T01:24:05+01:00;-2.297111;1.845761;0.935011
2019-03-19T01:24:08+01:00;-0.461427;-2.628293;2.75948
2019-03-19T01:24:09+01:00;-1.92002;2.222998;1.405386
2019-03-19T01:24:14+01:00;1.285314;-0.862797;0.907923
2019-03-19T01:24:15+01:00;-0.197192;-2.33842;1.828967
2019-03-19T01:24:16+01:00;-1.605439;null;null
2019-03-19T01:24:18+01:00;0.456095;-1.69523;-2.642299
2019-03-19T01:24:19+01:00;-0.573446;-2.737793;-3.045112
2019-03-19T01:24:20+01:00;-1.577078;2.536327;0.993622
2019-03-19T01:24:21+01:00;-2.566127;1.567634;1.259526
2019-03-19T01:24:22+01:00;2.665795;0.519327;-1.381664
2019-03-19T01:24:25+01:00;-2.85993;1.25868;0.292556
2019-03-19T01:24:26+01:00;2.400622;0.253052;-0.250656
2019-03-19T01:24:27+01:00;1.595625;-0.545488;-1.347519
2019-03-19T01:24:28+01:00;0.218068;-1.929447;1.548873
2019-03-19T01:24:31+01:00;1.946846;-0.21602;2.064687
2019-03-19T01:24:32+01:00;0.988508;-1.161959;-2.216167
2019-03-19T01:24:33+01:00;-0.361508;-2.505882;-0.62536
2019-03-19T01:24:38+01:00;-0.754777;-2.88176;1.364894
2019-03-19T01:24:39+01:00;-1.591288;2.54453;1.616585
2019-03-19T01:24:44+01:00;-1.316654;2.799864;0.254029
2019-03-19T01:24:45+01:00;-2.70054;1.451926;-0.58854
2019-03-19T01:24:46+01:00;2.639778;0.515171;0.70172
2019-03-19T01:24:48+01:00;-0.355471;-2.51099;2.154599
2019-03-19T01:24:49+01:00;-1.329962;2.801285;1.256966
2019-03-19T01:24:50+01:00;-2.214583;1.90074;0.485424
2019-03-19T01:24:51+01:00;2.757968;0.626965;-1.373689
2019-03-19T01:24:52+01:00;1.7961;-0.33914;-0.852156
2019-03-19T01:24:55+01:00;-2.733551;1.419791;1.773728
2019-03-19T01:24:56+01:00;2.576466;0.438507;-0.595474
2019-03-19T01:25:01+01:00;-2.444912;1.690477;0.097591
2019-03-19T01:25:02+01:00;2.433686;0.299087;-2.791947
2019-03-19T01:25:03+01:00;0.566542;-1.588404;-1.7931
2019-03-19T01:25:05+01:00;-2.544055;1.58178;1.171258
2019-03-19T01:25:06+01:00;2.874017;0.72791;0.894447
2019-03-19T01:25:07+01:00;1.843297;-0.305135;-0.820788
2019-03-19T01:25:12+01:00;0.726591;-1.430274;2.500026
2019-03-19T01:25:13+01:00;-0.291655;-2.440593;1.830719
2019-03-19T01:25:18+01:00;-1.451997;2.682;0.583268
2019-03-19T01:25:19+01:00;-2.836052;1.285312;-1.328466
2019-03-19T01:25:20+01:00;2.093301;-0.053095;-2.31394
2019-03-19T01:25:25+01:00;0.596145;-1.556769;-1.76897
2019-03-19T01:25:26+01:00;-0.347127;-2.482891;-1.911954
2019-03-19T01:25:29+01:00;1.844688;-0.291249;-1.133038
2019-03-19T01:25:30+01:00;0.935819;-1.199655;2.943355
2019-03-19T01:25:31+01:00;null;-2.562377;1.648052
2019-03-19T01:25:32+01:00;-1.368176;2.780316;1.247795
2019-03-19T01:25:33+01:00;-2.30926;1.822258;1.08534
2019-03-19T01:25:35+01:00;0.367579;-1.776494;-1.700072
2019-03-19T01:25:36+01:00;-0.359112;-2.512954;1.686256
2019-03-19T01:25:37+01:00;-1.370715;2.760554;2.860225
2019-03-19T01:25:42+01:00;-1.191866;2.953837;2.500938
2019-03-19T01:25:43+01:00;-2.211491;1.924753;0.05206
2019-03-19T01:25:49+01:00;1.532732;-0.604796;2.7203
2019-03-19T01:25:50+01:00;-0.289721;-2.453837;0.957317
2019-03-19T01:25:57+01:00;-0.956052;-3.097898;0.322769
2019-03-19T01:25:58+01:00;-3.021522;1.098333;-1.73572
2019-03-19T01:25:59+01:00;1.268731;-0.872022;2.381164
2019-03-19T01:26:05+01:00;0.304598;-1.8364;1.522491
2019-03-19T01:26:06+01:00;-1.577244;2.56146;-0.40085
2019-03-19T01:26:07+01:00;-3.139672;0.979387;-1.97113
2019-03-19T01:26:14+01:00;null;0.900893;-2.062248
2019-03-19T01:26:15+01:00;1.190801;-0.948174;2.426115
2019-03-19T01:26:16+01:00;-0.278005;-2.444511;0.898459
2019-03-19T01:26:21+01:00;2.552005;0.420312;-2.612833
2019-03-19T01:26:22+01:00;0.587237;-1.559107;1.75571
2019-03-19T01:26:29+01:00;-2.453287;1.678719;-1.41145
2019-03-19T01:26:30+01:00;2.317255;0.172341;-2.801988
2019-03-19T01:26:31+01:00;0.552672;-1.600083;1.714096
2019-03-19T01:26:38+01:00;-0.156064;-2.314424;0.92524
2019-03-19T01:26:39+01:00;-1.469116;2.674642;-0.287457
2019-03-19T01:26:45+01:00;0.674049;-1.475595;1.899197
2019-03-19T01:26:46+01:00;-1.176477;2.965908;0.064472
2019-03-19T01:26:49+01:00;-1.295372;2.841957;-0.188305
2019-03-19T01:26:50+01:00;-3.14041;0.99174;-2.028429
2019-03-19T01:26:55+01:00;-0.781106;-2.927825;0.377757
2019-03-19T01:26:56+01:00;-2.67964;1.463504;-1.421085
2019-03-19T01:27:02+01:00;-1.36465;2.770837;-0.215234
2019-03-19T01:27:03+01:00;3.082897;0.929375;-1.96622
2019-03-19T01:27:12+01:00;3.032383;0.880959;-1.982619
2019-03-19T01:27:13+01:00;1.22436;-0.939247;2.434316
2019-03-19T01:27:14+01:00;-0.266801;-2.43141;0.949539
2019-03-19T01:27:19+01:00;2.66302;0.526492;-2.365175
2019-03-19T01:27:20+01:00;1.135596;-1.005327;2.31425
2019-03-19T01:27:25+01:00;-2.77695;1.347238;-1.583087
2019-03-19T01:27:26+01:00;2.024276;-0.127087;-3.123609
2019-03-19T01:27:27+01:00;0.698043;-1.450509;null
2019-03-19T01:27:29+01:00;1.62988;-0.527117;2.827643
2019-03-19T01:27:30+01:00;-0.205107;-2.380293;0.895697
2019-03-19T01:27:31+01:00;-2.460887;1.675031;-1.300126
2019-03-19T01:27:32+01:00;1.994941;0.082751;3.123034
2019-03-19T01:27:33+01:00;0.129245;-1.346496;1.356729
2019-03-19T01:27:36+01:00;-2.62785;2.051892;-1.391729
2019-03-19T01:27:37+01:00;1.809505;0.368497;2.985066
2019-03-19T01:27:42+01:00;2.146358;0.74571;-2.889428
2019-03-19T01:27:43+01:00;0.352708;-1.285768;1.470202
2019-03-19T01:27:44+01:00;-1.847806;2.801391;-0.610979
2019-03-19T01:27:47+01:00;2.790026;1.174455;-2.326128
2019-03-19T01:27:48+01:00;0.568053;-1.116864;1.77597
2019-03-19T01:27:49+01:00;-1.262088;-2.851397;-0.067596
2019-03-19T01:27:50+01:00;-3.109229;1.391338;-1.996046
2019-03-19T01:27:53+01:00;2.349951;0.746075;-2.754283
2019-03-19T01:27:54+01:00;0.619971;-0.971556;1.845685
2019-03-19T01:27:59+01:00;null;null;-2.474351
2019-03-19T01:28:00+01:00;1.270869;-0.445777;2.439681
2019-03-19T01:28:01+01:00;-0.811428;-2.45538;0.435361
2019-03-19T01:28:04+01:00;-2.299791;2.379551;-1.110311
2019-03-19T01:28:05+01:00;1.855307;0.175635;3.032776
2019-03-19T01:28:06+01:00;-0.310221;-1.623254;0.762394
2019-03-19T01:28:07+01:00;-2.062765;2.420057;-0.815989
2019-03-19T01:28:10+01:00;2.968848;1.498765;-2.071192
2019-03-19T01:28:11+01:00;0.795293;-0.970235;1.922449
2019-03-19T01:28:12+01:00;-1.26671;-3.061502;-0.159856
2019-03-19T01:28:13+01:00;2.902936;1.497623;-2.21917
2019-03-19T01:28:14+01:00;1.159496;-0.272698;2.338503
2019-03-19T01:28:17+01:00;0.230891;-1.414097;1.312009
2019-03-19T01:28:18+01:00;-1.431108;3.139979;-0.361481
2019-03-19T01:28:23+01:00;-0.93647;-2.499822;0.281397
2019-03-19T01:28:24+01:00;-2.432086;2.227694;-1.140998
2019-03-19T01:28:30+01:00;-1.176327;-2.78423;-0.087671
2019-03-19T01:28:31+01:00;-2.961068;1.833191;-1.877634
2019-03-19T01:28:34+01:00;1.978924;0.288319;-3.100998
2019-03-19T01:28:35+01:00;0.472327;-1.177137;1.629326
2019-03-19T01:28:40+01:00;2.452091;0.815779;-2.656562
2019-03-19T01:28:41+01:00;0.32572;-1.297151;1.54793
2019-03-19T01:28:42+01:00;-1.348998;null;null
2019-03-19T01:28:44+01:00;-0.389053;-1.935815;0.855037
2019-03-19T01:28:45+01:00;-1.820678;2.814233;-0.66884
2019-03-19T01:28:46+01:00;2.991785;1.455422;-2.176309
2019-03-19T01:28:47+01:00;1.251557;-0.37625;2.444642
2019-03-19T01:28:48+01:00;-0.569831;-2.274587;0.569453
