Time;V RMS phase A;V RMS phase B;V RMS phase C
2019-03-19T04:12:47+01:00;230.412521;230.680634;0.019026
2019-03-19T04:12:50+01:00;230.333313;230.621368;0.010535
2019-03-19T04:12:51+01:00;230.42421;230.630615;0.007007
2019-03-19T04:12:57+01:00;230.513214;230.770081;0.027635
2019-03-19T04:12:58+01:00;230.570541;230.817795;0.027238
2019-03-19T04:13:03+01:00;230.492386;230.763275;0.010685
2019-03-19T04:13:04+01:00;230.521042;230.77536;0.005451
2019-03-19T04:13:10+01:00;230.527298;230.767715;0.020006
2019-03-19T04:13:11+01:00;230.513245;230.766464;0.018405
2019-03-19T04:13:14+01:00;230.385437;230.654114;0.01091
2019-03-19T04:13:15+01:00;230.456711;230.742279;0.018678
2019-03-19T04:13:16+01:00;230.398132;230.655075;0.013023
2019-03-19T04:13:17+01:00;230.473221;230.67778;0.009335
2019-03-19T04:13:20+01:00;230.40123;230.595627;0.012712
2019-03-19T04:13:21+01:00;230.362366;230.648438;0.029669
2019-03-19T04:13:27+01:00;230.382965;230.619385;0.012855
2019-03-19T04:13:28+01:00;230.454941;230.667816;0.01054
2019-03-19T04:13:31+01:00;230.484528;230.711548;0.035617
2019-03-19T04:13:32+01:00;230.497559;230.750137;0.011536
2019-03-19T04:13:33+01:00;230.444321;230.665085;0.019463
2019-03-19T04:13:34+01:00;230.405518;230.625336;0.055384
2019-03-19T04:13:37+01:00;230.459091;230.674713;0.024092
2019-03-19T04:13:38+01:00;230.401138;230.667358;0.048536
2019-03-19T04:13:39+01:00;230.439163;230.676453;0.022851
2019-03-19T04:13:40+01:00;230.37822;230.5961;0.047993
2019-03-19T04:13:41+01:00;230.460754;230.724854;0.018856
2019-03-19T04:13:44+01:00;230.379913;230.634537;0.028744
2019-03-19T04:13:45+01:00;230.402771;230.653778;0.028155
2019-03-19T04:13:46+01:00;230.392471;230.614716;0.030564
2019-03-19T04:13:47+01:00;230.451553;230.682556;0.010727
2019-03-19T04:13:50+01:00;230.426987;230.671463;0.015596
2019-03-19T04:13:51+01:00;230.419525;230.67218;0.010735
2019-03-19T04:13:52+01:00;230.401428;230.641953;null
2019-03-19T04:13:54+01:00;230.454315;230.675415;0.012235
2019-03-19T04:13:55+01:00;230.442139;230.652756;0.039511
2019-03-19T04:13:56+01:00;230.532059;230.707321;0.046216
2019-03-19T04:13:57+01:00;230.496033;230.692749;0.01107
2019-03-19T04:13:58+01:00;230.424545;230.648529;0.019491
2019-03-19T04:14:01+01:00;230.45871;230.71106;0.022949
2019-03-19T04:14:02+01:00;230.508865;230.755798;0.002527
2019-03-19T04:14:03+01:00;230.482895;230.744003;0.013402
2019-03-19T04:14:04+01:00;230.44606;230.73642;0.025257
2019-03-19T04:14:07+01:00;230.488693;230.765686;0.01343
2019-03-19T04:14:08+01:00;230.59166;230.815643;0.01835
2019-03-19T04:14:09+01:00;230.533005;230.773743;0.011611
2019-03-19T04:14:10+01:00;230.477859;230.741684;0.001654
2019-03-19T04:14:11+01:00;230.592072;230.788727;0.018764
2019-03-19T04:14:14+01:00;230.477966;230.686417;0.03092
2019-03-19T04:14:15+01:00;230.469254;230.668106;0.019451
2019-03-19T04:14:17+01:00;230.500107;230.686188;0.019233
2019-03-19T04:14:18+01:00;230.488312;230.718552;0.013446
2019-03-19T04:14:19+01:00;230.4897;230.677429;0.016892
2019-03-19T04:14:20+01:00;230.521271;230.746521;0.021068
2019-03-19T04:14:21+01:00;230.509842;230.690338;0.019875
2019-03-19T04:14:24+01:00;230.481308;230.693619;0.037718
2019-03-19T04:14:25+01:00;230.46814;230.650879;0.005978
2019-03-19T04:14:26+01:00;230.501678;230.709793;0.018963
2019-03-19T04:14:27+01:00;230.522354;230.736847;0.007861
2019-03-19T04:14:28+01:00;230.486984;230.698944;0.023086
2019-03-19T04:14:31+01:00;230.505905;230.714066;0.019488
2019-03-19T04:14:32+01:00;230.57785;230.765381;0.027802
2019-03-19T04:14:34+01:00;230.588547;230.827377;0.018829
2019-03-19T04:14:35+01:00;230.625412;230.872055;0.043899
2019-03-19T04:14:36+01:00;230.69635;230.928436;0.025634
2019-03-19T04:14:37+01:00;230.576477;230.769409;0.026484
2019-03-19T04:14:38+01:00;230.581009;230.766739;0.017014
2019-03-19T04:14:39+01:00;230.54834;230.777481;null
2019-03-19T04:14:41+01:00;230.592468;230.757095;0.008455
2019-03-19T04:14:42+01:00;230.631241;230.846802;0.008718
2019-03-19T04:14:43+01:00;230.649979;230.818756;0.018483
2019-03-19T04:14:44+01:00;230.551056;230.744293;0.011571
2019-03-19T04:14:45+01:00;230.609238;230.811584;0.00934
2019-03-19T04:14:48+01:00;230.535309;230.763153;0.009048
2019-03-19T04:14:49+01:00;230.501282;230.685287;0.003439
2019-03-19T04:14:54+01:00;230.548965;230.732468;0.0037
2019-03-19T04:14:55+01:00;230.351501;230.596512;0.03423
2019-03-19T04:14:56+01:00;230.455627;230.632919;0.017959
2019-03-19T04:14:58+01:00;230.397552;230.606644;0.008462
2019-03-19T04:14:59+01:00;230.380463;230.538528;0.057903
2019-03-19T04:15:00+01:00;230.355713;230.536362;0.024017
2019-03-19T04:15:01+01:00;230.39299;230.57428;0.028886
2019-03-19T04:15:02+01:00;230.387039;230.587631;0.023977
2019-03-19T04:15:04+01:00;230.376343;230.579544;0.008555
2019-03-19T04:15:05+01:00;230.488327;230.663788;0.037438
2019-03-19T04:15:06+01:00;230.468002;230.60585;0.020026
2019-03-19T04:15:11+01:00;230.480469;230.596191;0.01043
2019-03-19T04:15:12+01:00;230.538742;230.666016;0.025292
2019-03-19T04:15:13+01:00;230.535492;230.641464;0.032211
2019-03-19T04:15:18+01:00;230.50499;230.655701;0.018219
2019-03-19T04:15:19+01:00;230.475388;230.675507;0.018263
2019-03-19T04:15:24+01:00;230.527145;230.710587;0.01964
2019-03-19T04:15:25+01:00;230.474411;230.678329;0.017821
2019-03-19T04:15:26+01:00;230.475494;230.682556;0.007393
2019-03-19T04:15:28+01:00;230.582596;230.814453;0.024015
2019-03-19T04:15:29+01:00;230.570343;230.78299;0.019424
2019-03-19T04:15:30+01:00;230.529007;230.74321;0.008574
2019-03-19T04:15:34+01:00;null;null;0.021704
2019-03-19T04:15:35+01:00;230.527359;230.768112;0.008524
2019-03-19T04:15:36+01:00;230.500519;230.745071;0.00644
2019-03-19T04:15:42+01:00;230.576141;230.785278;0.02698
2019-03-19T04:15:43+01:00;230.660538;230.888382;0.011322
2019-03-19T04:15:50+01:00;230.542297;230.761169;0.026349
2019-03-19T04:15:51+01:00;230.498505;230.679611;0.017954
2019-03-19T04:15:52+01:00;230.458145;230.657379;0.023195
2019-03-19T04:15:57+01:00;230.488739;230.677704;0.008684
2019-03-19T04:15:58+01:00;230.495071;230.724335;0.010773
2019-03-19T04:16:07+01:00;230.473663;230.69632;0.010673
2019-03-19T04:16:08+01:00;230.47464;230.693008;0.024327
2019-03-19T04:16:09+01:00;230.487228;230.718033;0.013613
2019-03-19T04:16:14+01:00;230.448456;230.707748;0.021365
2019-03-19T04:16:15+01:00;230.492538;230.749451;0.006548
2019-03-19T04:16:22+01:00;230.439911;230.651901;0.047258
2019-03-19T04:16:23+01:00;230.484543;230.717499;0.043424
2019-03-19T04:16:24+01:00;230.444183;230.71489;0.021557
2019-03-19T04:16:29+01:00;230.490204;230.738098;0.024853
2019-03-19T04:16:30+01:00;230.544891;230.778473;0.025405
2019-03-19T04:16:37+01:00;null;null;0.00879
2019-03-19T04:16:38+01:00;230.48558;230.66861;0.017131
2019-03-19T04:16:39+01:00;230.505569;230.685104;0.016164
2019-03-19T04:16:42+01:00;230.467728;230.701416;0.007934
2019-03-19T04:16:43+01:00;230.516434;230.731735;0.011158
2019-03-19T04:16:44+01:00;230.204575;230.445999;0.005889
